4294A REV1.11
"DATE: Jan 25 2018"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 800"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
7.01548293000e+05	8.842690e+01	0.000000e+00
7.07639823000e+05	8.840636e+01	0.000000e+00
7.13784247000e+05	8.838468e+01	0.000000e+00
7.19982022000e+05	8.836656e+01	0.000000e+00
7.26233612000e+05	8.834476e+01	0.000000e+00
7.32539485000e+05	8.831962e+01	0.000000e+00
7.38900112000e+05	8.829994e+01	0.000000e+00
7.45315967000e+05	8.827765e+01	0.000000e+00
7.51787532000e+05	8.825337e+01	0.000000e+00
7.58315289000e+05	8.823397e+01	0.000000e+00
7.64899726000e+05	8.821171e+01	0.000000e+00
7.71541336000e+05	8.819009e+01	0.000000e+00
7.78240615000e+05	8.817000e+01	0.000000e+00
7.84998064000e+05	8.814568e+01	0.000000e+00
7.91814188000e+05	8.812080e+01	0.000000e+00
7.98689495000e+05	8.809998e+01	0.000000e+00
8.05624501000e+05	8.807710e+01	0.000000e+00
8.12619724000e+05	8.804800e+01	0.000000e+00
8.19675686000e+05	8.802116e+01	0.000000e+00
8.26792914000e+05	8.799346e+01	0.000000e+00
8.33971942000e+05	8.796653e+01	0.000000e+00
8.41213304000e+05	8.793848e+01	0.000000e+00
8.48517544000e+05	8.791096e+01	0.000000e+00
8.55885206000e+05	8.787862e+01	0.000000e+00
8.63316841000e+05	8.785135e+01	0.000000e+00
8.70813005000e+05	8.781886e+01	0.000000e+00
8.78374258000e+05	8.778593e+01	0.000000e+00
8.86001165000e+05	8.775733e+01	0.000000e+00
8.93694296000e+05	8.772273e+01	0.000000e+00
9.01454227000e+05	8.768938e+01	0.000000e+00
9.09281537000e+05	8.765759e+01	0.000000e+00
9.17176812000e+05	8.761693e+01	0.000000e+00
9.25140641000e+05	8.757706e+01	0.000000e+00
9.33173620000e+05	8.753268e+01	0.000000e+00
9.41276349000e+05	8.748728e+01	0.000000e+00
9.49449434000e+05	8.744154e+01	0.000000e+00
9.57693485000e+05	8.739205e+01	0.000000e+00
9.66009120000e+05	8.734356e+01	0.000000e+00
9.74396959000e+05	8.729041e+01	0.000000e+00
9.82857630000e+05	8.723664e+01	0.000000e+00
9.91391764000e+05	8.718502e+01	0.000000e+00
1.00000000000e+06	8.712550e+01	0.000000e+00
